PID,Bucket
134525,Low
114944,Low
113698,Low
107057,Low
160334,Med
324620,Med
111937,Low
42843,Low
58657,Med
264878,Med
37624,Low
154158,Low
418889,Low
67625,Low
23048,Low
202210,Low
407787,Low
181610,Low
42109,Low
265770,Med
111258,Low
120460,Low
60165,Low
271325,Med
77370,Low
385086,Low
351049,Low
96391,Low
75649,Low
379565,Med
26473,Low
104824,Low
343272,Low
172112,Low
233138,Low
305036,Low
253294,Low
166925,Low
96709,Low
43988,Low
122490,Low
44004,Low
205979,Low
387632,Low
178116,Low
430482,Low
124217,Low
286294,Med
205766,Low
202084,Low
260303,Low
219250,Med
325619,Low
76660,Low
198526,Med
325578,Med
133543,Low
184343,Low
301037,Med
341026,Low
86817,Med
426203,Low
325027,Low
233804,Low
261409,Med
375945,Low
74265,Low
70494,Low
106844,Low
145934,Low
97838,Low
83588,Low
321925,Low
354343,Low
123521,Low
217982,Med
86820,Med
266494,Low
391545,Low
136138,Low
385394,Low
299508,Med
276578,Low
83843,Low
180895,Low
187984,Low
196382,Med
51128,Low
313168,Low
343506,Low
31248,Med
108325,Low
267971,Med
289801,Low
86908,Low
127512,Low
406207,Med
344932,Med
185011,Low
168060,Low
216690,Low
43719,Med
227538,Low
207181,Low
90314,Low
34679,Low
217888,Med
168152,Low
206151,Med
266066,Low
242234,Low
232053,Low
19452,Med
94522,Low
260652,Low
57971,Low
59437,Low
48779,Low
166491,Low
402421,Low
105868,Low
48872,Low
312341,Low
119075,Low
51159,Low
358030,Low
170413,Low
189233,Low
288053,Med
153532,Low
448562,Med
168122,Low
96905,Low
91221,Low
152139,Low
292710,Low
84415,Low
340779,Low
220782,Low
424736,Low
161287,Low
110871,Low
64602,Low
249568,Low
68017,Low
85203,Low
208557,Med
158417,Low
14700,Low
183959,Med
308998,Med
298078,Low
76557,Low
300172,Med
210140,Low
27813,Low
214729,Low
200774,Med
318921,Med
214872,Low
447463,Low
200464,Low
116216,Low
179667,Low
173491,Low
336335,Low
171253,Med
50028,Low
254452,Med
430720,Med
189487,Low
40379,Low
49253,Low
28012,Low
225254,Med
40801,Low
317919,Med
98071,Low
173381,Med
209514,Med
281544,Low
38993,Med
291997,Low
85278,Med
218670,Med
78342,Low
341783,Low
138218,Med
115130,Low
254644,Low
70625,Low
402389,Low
441354,Med
405426,Low
40683,Low
352052,Med
94314,Med
218625,Med
45297,Low
43221,Low
47593,Low
32955,Low
195147,Low
121521,Low
33300,Low
201097,Low
369483,Low
262869,Med
44997,Low
44190,Low
331382,Low
311200,Low
41385,Low
339089,Low
26631,Low
360758,Low
48812,Low
91189,Low
266453,Low
309669,Low
177768,Low
386342,Low
70343,Med
206299,Low
295408,Low
319866,Low
116307,Med
191915,Med
55252,Low
395385,Low
303520,Med
52252,Low
144770,Low
67399,Low
88882,Med
104836,Low
273787,Med
104512,Med
323194,Med
381001,Med
283000,Med
123364,Low
286422,Low
377322,Low
296873,Med
121504,Low
377418,Low
88620,Med
372378,Low
52772,Med
57567,Low
118706,Med
352183,Low
37617,Low
40431,Low
323551,Low
278767,Med
168938,Med
280028,Low
135029,Low
403525,Low
393491,Med
187132,Low
206984,Low
106194,Med
91382,Low
128188,Med
247542,Low
273589,Med
47171,Low
33091,Low
23270,Low
181626,Low
177958,Low
158999,Low
151493,Low
406976,Low
397827,Low
370133,Low
433884,Low
212071,Low
377604,Low
314409,Low
124571,Low
58048,Low
400405,Low
135717,Low
31218,Low
90670,Low
66503,Med
369292,Low
139205,Low
258741,Low
243285,Med
88222,Low
233429,Low
173286,Low
96031,Low
292546,Low
138606,Low
362172,Low
159723,Low
82647,Med
445594,Low
350708,Low
105748,Low
59643,Low
375057,Med
58995,Med
290815,Low
30176,Med
121982,Low
157688,Low
334931,Med
29200,Low
107627,Low
75063,Med
205023,Low
142303,Low
140926,Low
275384,Med
393601,Low
207589,Low
322456,Low
386402,Low
92149,Med
203563,Low
393002,Low
189665,Low
81683,Med
234711,Med
39230,Low
66342,Low
401132,Low
53504,Low
127381,Low
140658,Low
35466,Low
101474,Low
357895,Low
441530,Low
436461,Low
49372,Low
430663,Low
257580,Low
173265,Low
339290,Low
311933,Low
113438,Low
98113,Med
140466,Low
295597,Low
62146,Low
450526,Low
195571,Low
59092,Low
247859,Low
338737,Low
379942,Low
320820,Low
75791,Low
263256,Low
300046,Med
152106,Low
140347,Med
353604,Low
67785,Med
93183,Med
184354,Low
86484,Low
195250,Low
160681,Low
227263,Low
69664,Low
436476,Med
410041,Med
352624,Low
369789,Low
268229,Low
343999,Med
67681,Low
116937,Low
404931,Med
182789,Low
150576,Med
354921,Low
357898,Low
127601,Low
63530,Low
117337,Low
267293,Low
287484,Low
187347,Low
60042,Low
208018,Low
76724,Low
173683,Low
156533,Med
181826,Low
204101,Low
29338,Low
447908,Med
55057,Low
233691,Low
209067,Low
84042,Low
82547,Low
38100,Low
28161,Low
253257,Low
254523,Med
136706,Med
165732,Low
304604,Med
206389,Med
208885,Low
194997,Low
39288,Low
55210,Low
271034,Med
74542,Low
48988,Low
275394,Med
386439,Low
243995,Med
181592,Low
308101,Low
338073,Low
154069,Low
405931,Low
205934,Low
43109,Med
301792,Med
228414,Low
98086,Low
95179,Low
177979,Med
244492,Med
283009,Med
446011,Low
90629,Low
45909,Low
18593,Low
148943,Low
72427,Med
195938,Low
299940,Low
238838,Low
245408,Med
199364,Low
44880,Low
27449,Low
249359,Low
82210,Med
308008,Low
98862,Med
270142,Med
213937,Med
292303,Med
245656,Med
51230,Low
218081,Med
295813,Low
26206,Med
52956,Low
197303,Low
210578,Med
97310,Low
439252,Med
222147,Low
266811,Low
67915,Low
214653,Low
81376,Low
82421,Low
329579,Med
238172,Low
55405,Low
384020,Low
43225,Low
128610,Low
408171,Low
389236,Low
173536,Low
414483,Low
223380,Low
37135,Low
133402,Med
331416,Low
379235,Med
319836,Low
348140,Low
115002,Low
392853,Med
312759,Low
182194,Low
255244,Med
335178,Low
424149,Low
140233,Low
93302,Med
37095,Low
153170,Low
69116,Low
288876,Med
290941,Low
62177,Low
294378,Low
386450,Low
293821,Med
333955,Med
250215,Low
286231,Low
418018,Low
24676,Low
61443,Low
432393,Low
64686,Low
139551,Low
273299,Low
301582,Med
75775,Med
210035,Low
266987,Low
127778,Med
52618,Low
419537,Low
101256,Low
141049,Low
72482,Low
77527,Med
45491,Low
67146,Low
54368,Low
262303,Med
86973,Low
222146,Low
35990,Low
135963,Low
401943,Low
96299,Med
185144,Low
88429,Med
293086,Med
234990,Low
11767,Low
86440,Low
101525,Low
52999,Low
206326,Low
331849,Med
105645,Low
158324,Med
379775,Low
366197,Low
275128,Low
310299,Low
172877,Low
213652,Med
54697,Low
167157,Low
323442,Med
212423,Med
112559,Med
289245,Low
360421,Low
330112,Med
41809,Low
403216,Low
21237,Low
96919,Med
213656,Low
443344,Low
135858,Low
429505,Low
52174,Low
345902,Med
443028,Low
320155,Low
110592,Low
281069,Med
415465,Low
214047,Med
152584,Low
70219,Low
59203,Low
71988,Low
331051,Low
155388,Low
31417,Low
21010,Low
132304,Low
420310,Low
50668,Med
50162,Low
234707,Low
350032,Low
238400,Low
281711,Low
340500,Low
35461,Low
125160,Low
353188,Low
180529,Low
67541,Low
71317,Low
44500,Low
26455,Low
106903,Med
191912,Low
64381,Low
59684,Low
85180,Low
103212,Low
172083,Med
60255,Med
276770,Med
317761,Med
162974,Low
171729,Low
28193,Low
243261,Low
43092,Low
258281,Low
151682,Low
186600,Low
381403,Low
351890,Low
234398,Low
180343,Low
63774,Low
83282,Low
320226,Med
27455,Low
43117,Low
389793,Med
116949,Low
50862,Med
82986,Low
211554,Low
340589,Low
44038,Low
55810,Med
202310,Low
105660,Med
64204,Low
107576,Low
42866,Low
48767,Low
69766,Low
252981,Low
234673,Med
107922,Low
426881,Low
40344,Low
178239,Low
417670,Low
43723,Low
184202,Low
309279,Low
359418,Med
288924,Low
221528,Low
330918,Low
67326,Med
180846,Low
419995,Low
111939,Low
86188,Low
334039,Med
192536,Low
219451,Low
214293,Low
64632,Low
128294,Low
126755,Low
63058,Low
412338,Low
181266,Low
104853,Med
104782,Low
148727,Med
63007,Low
35582,Low
205498,Low
130650,Low
233434,Low
317484,Low
24024,Low
388225,Low
133366,Low
210444,Low
441684,Med
172120,Low
373211,Low
49323,Low
354302,Low
32217,Low
196635,Med
59674,Low
378907,Low
33390,Low
359532,Low
90356,Low
51627,Low
151837,Low
180869,Med
412035,Low
231948,Low
99290,Med
298930,Low
446300,Low
295366,Low
40235,Low
414338,Low
345887,Med
253015,Low
247615,Low
112339,Low
38578,Low
39948,Med
233732,Low
373311,Low
125985,Med
27092,Low
336762,Low
367899,Med
82175,Med
164253,Low
92840,Med
399830,Low
308573,Med
441774,Low
113075,Low
135579,Med
379525,Med
135709,Low
417876,Med
184298,Low
330180,Low
317431,Low
111040,Low
112788,Low
312753,Low
369315,Low
241312,Low
377745,Low
111818,Low
44624,Low
38429,Low
152707,Med
103527,Low
250719,Med
254459,Med
152898,Low
168367,Low
162239,Low
120571,Med
51607,Med
302738,Low
274379,Med
341815,Med
89372,Low
88239,Med
291146,Low
432366,Low
72104,Low
154073,Low
243983,Low
405264,Med
66790,Low
265501,Low
392877,Low
152240,Low
253285,Low
130739,Low
330007,Low
387618,Low
14972,Low
325187,Med
98793,Low
382931,Low
424146,Low
44267,Low
62908,Low
206774,Low
275268,Med
181501,Low
199984,Low
341369,Med
110093,Low
20156,Low
228492,Low
140998,Low
67827,Low
296439,Low
185741,Low
176822,Low
199655,Med
387989,Low
320676,Low
206938,Low
320446,Med
276796,Med
87885,Low
102868,Med
171797,Low
172517,Med
271050,Low
357567,Med
384616,Med
395493,Low
186232,Low
39449,Low
81502,Low
348679,Low
205959,Low
168522,Low
17617,Low
192584,Low
27224,Med
167854,Low
135493,Med
67689,Low
87386,Low
349712,Low
195692,Low
13041,Low
315527,Low
67631,Low
32010,Low
157410,Med
59646,Low
236255,Low
150977,Low
440161,Low
16733,Low
83339,Low
202491,Low
110869,Low
291396,Med
273221,Low
120271,Low
71363,Low
161807,Low
438434,Low
189091,Low
236453,Low
39713,Low
267600,Low
118089,Low
208926,Low
248228,Low
221458,Low
39090,Low
382467,Med
440632,Low
210932,Med
27423,Med
302040,Low
450468,Low
291392,Low
64914,Low
449286,Low
104747,Low
106225,Low
195816,Low
205029,Low
178940,Low
49561,Low
238483,Med
398243,Low
129166,Low
45230,Low
225490,Med
88248,Low
442727,Low
361446,Low
99919,Low
145593,Med
101924,Med
185373,Low
198233,Med
175391,Low
50452,Low
200761,Low
101488,Med
67810,Med
430568,Low
84707,Low
225624,Low
334076,Low
317511,Low
195535,Low
310297,Low
159263,Low
72055,Low
141279,Low
339938,Low
423841,Med
189567,Med
408007,Low
23902,Low
225822,Med
156642,Low
39016,Low
57817,Med
196002,Low
386773,Low
306343,Low
373100,Med
401492,Med
325200,Med
71396,Low
155477,Med
408617,Low
257622,Low
183467,Low
63269,Low
104890,Low
236095,Low
26683,Low
159405,Low
364277,Low
32839,Med
346700,Low
95425,Low
147937,Low
361826,Med
88168,Low
129628,Low
68845,Low
88186,Low
46387,Low
233414,Med
406351,Med
400267,Med
97237,Low
100081,Low
216337,Low
17758,Low
285279,Med
180267,Low
315645,Low
37967,Med
405973,Low
207020,Low
63297,Low
21346,Low
55596,Low
112578,Med
28128,Low
150759,Low
222414,Low
92836,Low
226627,Low
334038,Low
74989,Low
378527,Med
109568,Med
74413,Med
273215,Med
149053,Low
132744,Med
118805,Low
148163,Med
292671,Med
29892,Low
231958,Low
211912,Low
95829,Med
146009,Med
336541,Low
33569,Low
62975,Low
144048,Med
281487,Low
22787,Low
197332,Low
358373,Low
433783,Low
92077,Low
323234,Low
44197,Low
288391,Med
101953,Med
301981,Low
24471,Low
231003,Med
336600,Low
214306,Low
182957,Low
87503,Low
168998,Low
325688,Low
42894,Low
227648,Low
90853,Low
324186,Low
424871,Low
260394,Med
309849,Med
132221,Low
166381,Low
219425,Med
64304,Low
238163,Med
90055,Low
62209,Low
155498,Low
254828,Med
274386,Low
157376,Low
46970,Low
364571,Med
60881,Low
371543,Med
336296,Med
153945,Low
43494,Low
128861,Low
160672,Low
219626,Med
385760,Low
195265,Med
50604,Low
71161,Low
396764,Low
135194,Low
100445,Low
128588,Low
98626,Low
66188,Med
392063,Med
388005,Low
348324,Low
408076,Low
444036,Low
376403,Low
354095,Low
330367,Low
173400,Med
282388,Low
165351,Low
200324,Low
383340,Low
376996,Med
299486,Med
283479,Low
108834,Low
408730,Low
43514,Low
330043,Low
360328,Low
42047,Low
209254,Low
182605,Low
30917,Low
247202,Low
177687,Low
171497,Med
226104,Low
24174,Low
109805,Med
297215,Low
235038,Low
310971,Low
93494,Med
265852,Low
196172,Med
348871,Low
208097,Low
74203,Low
349588,Low
76589,Low
35561,Low
221497,Low
203435,Med
134031,Low
270998,Med
54070,Low
175274,Low
222024,Low
264036,Low
44532,Low
163988,Low
251777,Low
63281,Low
192708,Low
277468,Low
401232,Low
309419,Med
70367,Low
374707,Med
201077,Low
291899,Low
350646,Low
128669,Low
250177,Med
72408,Low
67209,Low
110168,Low
192705,Low
96342,Low
348081,Med
67690,Low
264740,Med
345874,Med
71388,Low
146896,Low
40192,Med
142823,Low
73024,Med
95713,Low
55972,Low
18656,Low
54265,Low
379058,Med
183696,Low
17627,Low
87451,Low
297435,Low
112410,Low
79177,Low
321802,Med
182697,Med
424167,Low
354303,Low
100461,Low
50727,Low
262372,Med
97194,Low
205559,Low
222847,Med
116233,Low
26080,Low
117637,Low
56073,Low
215897,Low
427095,Low
56182,Low
214222,Low
33776,Low
271550,Low
84284,Med
223936,Low
202989,Low
107106,Low
300528,Low
66038,Low
93508,Low
222396,Med
105658,Low
208839,Med
364214,Low
185119,Low
426038,Low
62887,Low
192412,Low
351403,Med
69208,Med
298988,Low
127504,Low
30074,Low
302004,Low
280801,Low
73234,Low
307686,Low
389495,Med
39747,Low
282453,Med
372518,Low
183373,Low
245212,Med
390139,Med
178332,Low
192299,Low
50194,Low
294146,Low
183998,Med
273167,Low
443388,Low
78006,Low
35777,Low
449770,Med
51790,Low
412868,Low
296340,Low
113255,Low
193525,Med
192225,Low
92983,Med
86291,Low
196631,Low
32725,Low
350230,Low
77189,Low
313669,Low
262853,Med
283945,Low
142791,Low
88636,Low
275667,Low
340043,Low
287127,Low
266102,Low
256479,Low
48114,Low
196085,Low
86438,Med
68635,Low
59425,Low
222930,Med
115236,Low
215007,Low
266393,Low
43979,Low
121360,Med
417527,Low
192571,Low
245418,Low
315485,Med
243002,Low
74093,Low
307778,Low
75651,Low
108666,Low
135925,Low
128160,Low
191643,Low
129533,Med
263459,Low
287936,Med
159702,Low
86662,Low
158043,Med
56924,Low
385234,Low
274676,Med
362454,Med
309947,Low
49722,Low
378499,Med
130504,Low
280425,Med
446034,Med
90540,Low
99289,Med
326544,Low
113478,Low
311296,Low
244389,Med
78990,Low
339495,Med
75272,Low
286995,Low
304543,Low
75831,Med
173006,Low
317909,Low
312286,Low
360284,Low
407998,Low
117418,Low
78917,Med
395682,Low
231011,Low
162560,Low
409792,Low
209080,Low
132791,Low
38099,Low
329994,Med
36479,Low
17481,Low
451435,Low
19879,Low
295201,Low
143256,Low
41309,Low
129475,Low
133890,Low
122063,Low
251583,Low
95858,Low
29451,Low
27784,Low
255252,Med
168925,Low
112060,Low
413928,Low
430691,Low
24479,Low
252690,Low
91771,Med
110115,Low
103210,Low
52566,Low
139016,Low
416650,Low
166141,Low
389185,Med
263828,Med
129236,Low
136115,Low
246369,Low
131120,Low
25803,Low
348750,Low
357405,Low
258910,Low
29880,Low
333646,Low
46091,Low
108358,Low
339287,Med
144466,Low
79151,Low
119323,Low
34099,Med
94727,Low
397815,Med
283774,Low
168119,Med
117533,Med
78228,Med
25578,Med
127918,Low
38545,Low
202338,Med
366595,Low
129157,Low
398663,Low
266306,Med
55844,Low
299923,Low
199632,Low
221509,Low
17343,Low
371443,Med
100378,Low
99773,Low
328719,Low
85860,Low
176443,Low
94792,Med
164660,Low
246441,Med
418407,Low
293128,Med
226194,Low
156456,Low
219078,Low
266312,Low
49857,Low
252122,Low
374642,Low
106734,Low
333784,Low
202050,Low
187019,Low
211941,Low
72521,Low
152936,Low
297745,Med
357866,Low
225576,Low
184974,Low
204487,Low
209691,Low
374505,Med
169904,Med
354171,Low
271080,Low
305236,Low
250060,Low
418296,Low
319022,Low
67039,Low
63264,Med
382563,Med
341103,Low
203591,Med
155939,Low
351650,Low
270250,Low
275184,Low
49322,Med
58031,Low
136753,Low
110073,Low
100102,Low
361033,Low
344343,Med
98771,Low
57133,Low
135102,Low
77261,Med
112471,Low
361923,Med
128989,Low
380111,Low
51777,Low
431815,Med
65570,Low
301120,Low
47185,Low
303027,Low
153582,Low
217400,Low
30820,Med
46445,Low
332729,Med
180537,Low
438482,Med
55336,Low
169035,Low
174914,Low
31496,Low
388500,Low
44693,Low
173104,Med
66899,Low
84081,Low
343448,Med
204102,Low
283414,Med
83690,Low
197714,Low
234724,Low
392505,Low
39041,Low
130228,Low
221767,Low
337966,Med
52779,Low
259435,Med
72545,Med
300769,Med
81492,Low
97672,Low
372841,Low
211166,Low
106687,Low
255809,Med
402660,Med
221329,Low
33352,Low
200436,Med
127863,Low
382724,Med
53676,Low
63896,Low
454028,Med
57280,Med
92345,Low
247314,Med
208862,Med
215986,Med
167783,Low
103359,Low
325777,Low
393518,Med
88537,Low
447162,Low
205109,Low
254711,Low
52199,Low
324525,Low
137736,Med
220811,Low
347048,Med
260080,Low
24802,Low
148641,Low
158114,Low
217755,Low
158168,Low
250146,Low
35523,Med
213782,Low
376072,Low
91021,Med
403621,Med
73515,Low
112517,Low
319409,Low
234790,Med
400993,Low
243249,Low
219859,Med
377457,Low
207359,Low
242113,Low
433293,Low
44483,Low
436268,Low
41979,Low
131953,Low
330812,Low
102100,Low
223630,Low
370207,Med
55454,Low
171534,Low
348445,Low
190944,Med
168366,Low
251893,Low
43559,Low
302700,Med
426006,Med
50122,Low
286564,Med
162961,Low
107901,Low
162364,Low
139569,Low
192984,Med
371317,Low
37471,Low
50034,Low
130443,Low
396997,Med
121016,Low
42593,Low
407164,Low
179281,Low
390069,Med
99340,Low
253672,Med
101826,Low
33058,Low
54978,Low
292130,Low
199349,Med
248090,Low
48726,Low
409199,Low
43467,Low
63025,Low
257013,Low
54744,Low
374952,Med
249641,Low
87087,Med
434349,Low
392852,Med
361477,Med
246482,Low
449669,Low
230392,Med
160516,Med
47526,Low
207465,Low
18042,Low
339675,Low
146162,Low
135739,Low
118698,Low
344688,Low
86318,Low
171998,Low
25010,Low
74245,Low
35349,Med
38762,Low
108960,Low
158158,Med
27937,Low
90810,Low
405508,Low
84029,Low
191794,Low
54003,Low
28709,Low
217719,Low
200076,Med
359285,Low
59176,Low
173070,Low
42550,Low
256786,Med
251037,Med
287903,Med
44039,Low
336072,Low
208633,Med
106068,Low
161172,Med
51044,Low
135991,Low
109024,Low
432719,Low
146377,Low
354292,Low
290360,Low
241965,Med
285727,Low
207510,Low
26572,Low
256378,Low
298090,Med
78437,Low
295533,Low
362885,Low
140454,Low
359783,Med
39297,Low
70450,Low
44785,Low
218607,Med
74979,Low
197166,Low
324404,Med
278134,Med
232196,Low
36888,Med
210589,Low
38512,Med
134723,Low
335756,Low
86723,Low
159553,Low
267425,Med
224270,Low
119382,Med
336522,Low
224799,Low
53671,Low
23139,Low
110946,Low
58523,Low
254751,Low
256952,Low
166173,Low
119656,Low
373455,Low
295531,Med
75205,Low
29052,Low
310792,Med
18148,Low
43867,Med
26466,Low
380964,Low
68344,Low
184550,Low
167325,Med
191777,Low
93407,Low
320396,Low
111889,Low
173617,Low
333482,Low
174697,Low
346426,Med
377002,Low
447111,Med
141012,Low
291255,Low
156783,Low
51942,Low
131600,Med
33929,Med
417608,Low
105458,Low
55733,Low
266235,Low
215496,Low
82713,Med
366770,Low
334818,Low
255358,Low
346704,Low
321721,Low
292107,Low
184300,Low
395664,Low
58574,Low
257333,Med
363122,Med
71580,Low
429896,Low
155431,Med
200997,Low
62708,Low
98253,Med
382154,Low
312690,Low
130035,Med
342509,Low
68773,Low
263280,Low
187179,Low
294123,Med
51166,Low
13591,Med
275159,Med
282911,Low
93306,Med
224767,Low
56835,Low
324682,Med
151505,Low
43152,Low
226624,Low
154818,Low
219037,Low
382962,Med
233860,Low
109400,Low
382104,Low
160367,Low
335154,Low
237142,Low
179253,Low
72653,Low
389762,Med
285254,Low
95073,Med
59863,Low
194806,Low
67967,Low
379109,Med
59886,Low
130108,Low
399216,Low
238373,Low
42799,Med
388312,Low
185488,Low
45433,Med
205998,Low
71051,Low
50954,Low
291381,Med
164707,Low
52182,Low
59319,Low
263241,Low
295501,Low
284612,Low
228478,Low
452933,Med
329918,Low
126796,Low
226315,Low
247701,Low
76376,Low
443977,Low
369845,Low
253412,Med
62725,Low
140176,Med
23242,Low
65521,Low
26976,Low
71755,Med
302883,Low
306678,Low
383134,Low
58495,Low
221204,Low
129389,Low
246002,Low
205122,Med
42234,Low
254642,Low
229004,Med
89711,Med
369852,Low
235226,Med
347733,Low
413194,Low
373469,Low
40864,Low
321734,Low
38879,Low
194934,Low
318543,Low
102057,Low
281623,Low
295762,Low
218796,Low
75904,Low
36567,Low
64654,Low
427085,Low
360663,Med
50580,Med
81579,Med
33967,Low
183546,Low
137071,Med
306422,Med
400255,Med
254737,Low
200486,Low
63585,Low
309280,Low
37949,Low
173185,Low
68263,Med
147124,Low
298865,Low
337450,Low
89220,Low
400593,Low
436299,Med
354732,Low
411833,Low
56777,Low
311403,Low
103642,Low
421907,Med
252361,Low
379499,Low
196369,Low
141749,Low
51588,Low
301295,Low
272323,Med
51759,Low
97849,Low
55391,Low
36757,Low
397009,Low
69933,Low
297209,Med
172330,Low
38612,Low
428835,Low
354321,Med
400242,Low
434795,Low
92815,Low
393370,Med
77697,Low
242959,Low
120282,Low
327885,Low
45703,Low
283171,Low
419014,Low
277345,Low
323391,Low
285913,Med
166399,Low
29170,Low
149905,Low
72453,Low
36248,Low
195683,Low
146755,Low
72847,Low
127403,Low
194485,Low
156787,Med
199023,Low
300204,Low
86860,Low
407756,Low
189366,Low
52442,Low
14733,Low
257248,Med
447567,Low
234063,Med
34357,Med
411771,Low
290023,Med
74375,Low
174324,Low
122852,Low
194594,Low
41003,Low
141640,Low
449282,Low
344040,Med
161187,Low
28298,Low
263217,Low
85301,Low
336428,Low
343735,Low
26944,Low
65837,Low
32318,Low
291422,Med
66992,Low
198343,Med
301476,Low
26222,Low
10784,Med
373414,Low
435273,Low
59380,Low
357496,Low
265843,Low
128772,Med
179681,Low
280311,Low
417953,Med
383746,Low
196822,Med
411673,Low
327212,Low
154601,Low
204401,Med
67996,Low
376316,Low
47340,Low
109375,Med
306238,Med
93748,Low
169938,Low
35565,Low
78462,Low
403124,Low
161655,Low
44372,Low
40326,Low
411894,Low
141427,Low
42889,Low
165188,Low
359115,Low
438174,Low
67100,Low
53395,Low
77579,Low
113939,Low
161145,Low
306710,Med
202401,Low
428569,Low
242140,Low
341281,Med
41416,Low
387462,Low
33089,Med
142301,Low
392822,Low
151282,Low
271395,Low
56162,Low
122034,Med
304318,Low
202226,Low
92765,Med
67547,Low
181868,Low
255456,Low
155775,Low
73538,Low
428892,Low
170968,Low
216063,Low
64741,Low
417578,Low
147941,Low
422726,Med
450823,Low
111742,Low
100353,Low
385950,Med
174971,Low
316336,Low
36520,Low
247833,Low
206801,Low
371598,Low
73687,Med
93660,Med
345984,Low
87548,Low
246245,Low
196117,Med
87092,Low
67462,Low
40387,Low
110731,Med
422896,Low
147759,Low
186856,Med
289535,Med
289069,Med
387219,Low
417137,Low
296599,Med
359903,Low
292847,Med
204010,Low
260422,Med
163367,Low
58947,Low
120216,Low
34189,Low
382757,Med
251707,Low
198451,Med
289581,Med
399641,Low
59334,Low
318750,Low
251089,Low
189869,Med
375390,Low
98518,Low
143147,Med
365113,Low
89599,Med
207303,Low
320455,Low
168628,Low
344033,Low
128399,Low
85794,Low
324132,Low
179702,Low
49517,Low
447194,Med
27718,Low
25597,Low
91492,Med
184984,Low
87453,Low
40153,Low
55616,Low
337075,Low
25257,Low
63523,Low
34673,Med
58737,Low
424763,Low
172536,Low
211307,Low
90282,Low
77198,Low
141805,Low
353905,Low
313801,Low
155062,Low
329462,Low
128615,Low
86328,Low
100419,Low
369687,Low
115454,Low
43233,Low
57268,Low
320876,Low
225469,Low
328098,Low
426654,Low
157316,Low
26398,Low
48824,Low
386273,Low
222577,Low
269723,Low
214758,Low
250234,Low
96208,Low
195393,Low
106538,Low
385696,Low
210078,Med
223426,Med
156840,Low
183436,Low
184431,Low
180748,Low
173093,Low
136946,Low
388940,Low
337753,Low
31315,Low
350103,Low
28575,Low
247923,Low
61194,Low
389499,Low
312899,Low
370359,Low
219498,Med
303485,Med
253333,Med
215257,Low
216070,Low
432574,Low
35606,Low
176497,Low
303612,Med
32932,Low
58981,Low
288069,Med
37625,Low
403167,Med
112153,Low
232006,Low
100360,Low
38670,Low
165355,Low
91776,Low
376720,Low
97953,Med
37555,Low
217918,Low
274251,Med
202591,Med
134681,Med
154216,Low
238007,Med
311215,Low
60827,Low
117313,Low
140103,Low
112974,Low
332271,Med
38925,Low
56562,Low
421543,Low
383288,Low
324865,Low
314730,Low
95233,Low
376495,Low
106490,Low
362840,Low
94455,Low
421321,Low
98807,Med
418480,Med
70643,Low
20983,Med
57203,Low
170953,Low
121771,Low
51884,Low
63020,Low
302303,Low
346460,Low
106265,Low
161900,Low
65166,Med
73188,Low
448872,Med
73744,Low
170232,Low
278455,Med
62341,Med
440466,Low
130203,Low
38146,Low
107454,Low
180047,Med
45190,Low
222090,Low
69591,Low
54428,Low
77885,Low
131257,Low
194925,Med
188699,Low
166470,Low
339560,Med
34476,Low
45128,Low
231108,Low
56986,Low
41099,Low
203573,Med
153380,Low
89543,Low
51351,Low
178063,Med
307883,Low
23072,Low
56313,Low
66496,Low
159315,Low
122450,Low
418907,Low
256111,Med
39729,Low
345064,Low
186341,Low
340694,Med
197197,Low
195676,Low
45618,Med
42186,Low
157906,Med
46459,Low
351068,Low
311924,Med
373443,Low
106953,Low
75707,Low
127840,Low
81620,Low
304768,Low
221693,Low
395955,Low
418788,Med
147019,Low
344417,Low
192598,Low
176655,Med
190334,Low
47814,Low
117502,Low
28463,Low
237983,Med
118675,Low
189891,Low
350670,Low
24427,Low
329461,Low
204763,Low
258516,Med
50383,Low
393243,Med
189872,Low
129192,Low
189965,Low
54916,Low
128025,Low
211034,Med
142755,Low
33942,Low
358298,Low
381163,Low
110276,Low
309654,Low
345569,Low
173478,Low
103918,Low
59577,Low
242157,Med
49995,Low
235003,Low
48833,Low
205847,Med
188220,Low
130510,Low
353859,Med
359956,Low
203417,Low
319363,Med
117378,Med
41474,Low
121453,Low
154806,Low
265639,Low
62190,Low
117768,Med
139198,Med
59076,Low
34644,Low
66918,Low
189730,Low
128723,Med
328936,Low
31200,Low
112191,Low
306384,Low
207134,Low
70180,Med
245218,Low
367542,Low
168082,Med
162898,Med
117871,Med
107784,Low
163483,Low
31598,Low
74219,Med
29586,Low
225267,Med
108309,Low
236692,Low
35715,Low
176484,Low
286303,Med
131560,Low
137407,Low
416806,Med
92399,Low
434242,Med
165445,Low
151452,Low
22852,Low
195513,Low
217842,Low
31076,Low
51396,Low
147015,Low
201998,Low
106829,Low
126752,Low
48090,Low
26703,Low
181481,Low
83625,Low
148366,Low
260748,Med
56327,Low
339903,Low
294392,Med
427753,Low
102825,Low
148027,Low
307699,Low
316713,Low
368470,Low
51114,Low
278612,Low
362455,Med
207944,Low
364204,Low
203354,Low
323001,Low
56317,Low
77413,Low
138018,Low
34347,Med
431571,Low
83994,Med
95785,Low
